date,message,retweets
2019-05-14 13:15:46,If the market fades the Trump tweets this morning and breaks the first support I\xe2\x80\x99ve been expecting $SPX 2795 And th\xe2\x80\xa6 https://t.co/QTgf8eEJ6z',25
2019-05-14 13:15:26,ES1! SPX day trading ideas for May 14th https://t.co/faVfDYe8OH $SPX',0
2019-05-14 13:15:01,May 14 - $SPY OI Chart \n\n$SPY May 15 Expiry\n\nMax Pain = 283.5\nP/C Ratio = 1.07\n\n$SPY 280 again..\n\nALERT:\n\n#ES_F &amp;\xe2\x80\xa6 https://t.co/GC0EFc8F7v',0
2019-05-14 13:14:35,Spx volume is onset and each gap up need to be sell',0
2019-05-14 13:14:34,Exact 3 point bounce came... just overnight .. sneaky fucks\n\n$ES $SPX $SPY $IWM $QQQ https://t.co/UCij6EiegH',0
2019-05-14 13:14:11,"b""if we stay above 2815 at open + don't cross \xf0\x9f\x97\x9d #LineInSand 2799 this is +ve sign for now\n\nIf 2828 is crossed definit\xe2\x80\xa6 https://t.co/KG9Rz6Yole""",6
2019-05-14 13:13:36,@SantiagoAuFund Perhaps that\xe2\x80\x99s the SPX\xe2\x80\x99s secret...it\xe2\x80\x99s smoking crack \xf0\x9f\x98\x82',0
2019-05-14 13:13:12,May 14 - $SPY Volume Chart\n\n$SPY May 15 Expiry\n\nP/C Ratio = 1.29\n\n$SPY 280 ?\n\nALERT:\n\n#ES_F &amp; $SPX 2800 and $SPY 28\xe2\x80\xa6 https://t.co/q67aqV7r3q',1
2019-05-14 13:12:54,"As of Monday\xe2\x80\x99s close, the S&amp;P 500 has experienced a drawdown of 4.55% based on closing prices and 5.17% using the r\xe2\x80\xa6 https://t.co/36URJIjslg'",2
2019-05-14 13:11:30,"US and China will ""keep talking"".  Small biz optimism ticks up. Import price growth moderates, ex-fuel declines.\xe2\x80\xa6 https://t.co/nvMLDu6kzo'",0
2019-05-14 13:10:28,S&amp;P 500: This is the 24th correction &gt;5% since the March 2009 low. There were individuals who thought each correcti\xe2\x80\xa6 https://t.co/o03nNz5GxY',2
2019-05-14 13:09:20,May 14\n\nMax Pains for May 15 Expiry Series\n\n#ES_F  = 2860\n$SPY = 283.5\n$SPXW = 2875\n$SPX (5/17) = 2875 https://t.co/8WEhUGno6Q',0
2019-05-14 13:08:54,These 20+ point swings are the new normal in this volatility on $SPX. Watch for potential gap fill this morning. 28\xe2\x80\xa6 https://t.co/aSCe0JpQ9X',1
2019-05-14 13:07:33,"Yesterday, #spx lost 70 points and tomorrow it is very likely to lose more than 70 points!\n\nToday is a partial recovery.\n\nGood luck.'",1
2019-05-14 13:07:20,"$ES_F levels to watch\nsupport:  5min top of value 2822, next 2808\nresistance 2854\n\ngoing over #strategy &amp; more tech\xe2\x80\xa6 https://t.co/CXJA6ThtL3'",2
2019-05-14 13:07:12,Swing-Trading Strategy Report #438 $SPX $SPY $QQQ $IWM https://t.co/dH73jLme6w',0
2019-05-14 13:07:10,"b""Attention fooled by randomness analysts: seasonality works until it doesn't. $SPX""",1
2019-05-14 13:06:24,@survivorcbs The highlights are great but we missed out on the majority of the castaways this season. Confessionals\xe2\x80\xa6 https://t.co/aygy0Ud21o',0
2019-05-14 13:05:48,"b""Monday's close relative to gap and 200-day.  $SPX $SPY \n\nMore:  https://t.co/YMAnlfIDHs https://t.co/MDMTeYS5OE""",2
2019-05-14 13:05:43,"U.S. stock futures higher in valuation on Tuesday. $DJIA +0.45% at 25,394.00, $SPX +0.60% at 2,823.75, $COMPQ +0.83\xe2\x80\xa6 https://t.co/FaCT30Z6sr'",0
2019-05-14 13:05:26,"If you\'re following the Mar-Jun 06 paradigm (end of last Fed cycle)... there were many tradable ""bounces""... not to\xe2\x80\xa6 https://t.co/IJ65iciUjp'",0
2019-05-14 13:05:07,$ES $SPY $SPX targets/plan\xe2\x80\x94hard to believe that markets take all of this in stride  trade/tariffs/Iran\xe2\x80\x94 probably la\xe2\x80\xa6 https://t.co/Vjsz2vbsHz',1
2019-05-14 13:03:57,"$ES_F $SPX $SPY #EconomicCalendar\nToday\xe2\x80\x99s economic calendar includes the 8-Week Bill Settlement, John Williams Spea\xe2\x80\xa6 https://t.co/0EjEYJEjTo'",0
2019-05-14 13:03:52,$ES_F $SPX $SPY #Volume \nTotal Volume: 2.76 million ESM &amp; 343 SPM traded in the pit',0
2019-05-14 13:03:48,"$ES_F $SPX $SPY #FairValue \nFair Value: S&amp;P +1.10,  NASDAQ +8.93,  Dow -12.70'",0
2019-05-14 13:03:44,"$ES_F $SPX $SPY #ForeignMarkets  \nIn Europe 13 out of 13 markets closed higher: CAC +1.15%, DAX +0.60%, FTSE +0.92%'",0
2019-05-14 13:03:36,"$ES_F $SPX $SPY #ForeignMarkets \nIn Asia 10 out of 11 markets closed lower: Shanghai Comp -0.69%, Hang Seng -1.50%, Nikkei -0.59%'",0
2019-05-14 13:03:36,"b""VIX during and after yesterday's sell-off.  $VIX $SPX $SPY\n\nMore https://t.co/YMAnlfIDHs https://t.co/shyacPvP2M""",3
2019-05-14 13:00:46,"May 14 S&amp;P 500 $SPX 5-pt lookahead, @ 2811, premarket #futures ""bargain hunting"" on #ES_F +0.6%, sees higher open;\xe2\x80\xa6 https://t.co/hEsQC9D1fc'",0
2019-05-14 13:00:28,Upcoming Economic Events for Today - Good Morning America\nFor more events and real-time market data go to\xe2\x80\xa6 https://t.co/5UkpuDx5EE',0
2019-05-14 13:00:27,"@traceyh415 Harm reduction could have meant my friend Chad would still be here. Or Stu, or Jason, or Si, or Bridget\xe2\x80\xa6 https://t.co/VJv2Rmmdzc'",0
2019-05-14 13:00:04,Basing pattern in $spx stocks and $gold\nhttps://t.co/jMsQVEIm1d',1
2019-05-14 13:00:01,S&amp;P 500 | $KRE/SPX | $SPX500 $USD\n\nKRE Relative Tactical 051419\n\nLong or short it on WCX: https://t.co/QPvu33G3no https://t.co/ouaCuvHMh1',0
2019-05-14 12:59:38,"b""Using #NYSE momentum analysis (not price) + yesterday's data, here's how we're trading today's market. This gap up\xe2\x80\xa6 https://t.co/dq9McxaLWb""",0
2019-05-14 12:59:16,"last night, price hit .886 and bounced a bit...potential for Gartley/Crab if that low holds. $SPX $SPX https://t.co/f1NAsthgRa'",0
2019-05-14 12:59:12,$SPX looks like a pump and dump at open',0
2019-05-14 12:57:11,"Podcast interview I did talking market myths, crashes, and signals now available   https://t.co/4j4SmK80ZM \n  $SPX'",1
2019-05-14 12:56:42,FOMC May 1st Powell stance shift to neutral quoting reduced geopolitical tensions and trade deal almost done\n\n1 wee\xe2\x80\xa6 https://t.co/UrZLCs4dIX',0
2019-05-14 12:56:41,Equities Sink As Trade War Intensifies On Chinese Retaliatory Tariffs $SPX https://t.co/vDoc60shoc',0
2019-05-14 12:56:03,M-F @ 8:45amEST we email highest probability inflection #DayTrading #s for #OIL #FUTURES #CL_F #CL $CL_F $CL on\xe2\x80\xa6 https://t.co/sgFlLL5PsV',0
2019-05-14 12:56:02,spx levels vs PE\n\n2991 = 18.5x \n2910 = 18x\n2829 = 17.5x\n2670 = 16.5x\n2506 = 15.5x\n\nnot sure if accurate. also need\xe2\x80\xa6 https://t.co/foESur0m6k',0
2019-05-14 12:55:53,SPX Rotator drops below the zero line = bearish. Market tests the lower boundary of the bands. All we can do is wai\xe2\x80\xa6 https://t.co/iwOsDgz7dt',1
2019-05-14 12:55:45,#Stocks need to drop at least -10% before #Trump changes tone: #RaymondJames $spy $spx  https://t.co/Pc2ImHiauk',0
2019-05-14 12:55:18,"b""\xe2\x96\xb6\xef\xb8\x8e China's Auto Market Will Be Hard to Jumpstart https://t.co/oaq8iO73QJ $SPX $SPY $ES_F $IWM $VIX #tradetalks""",0
2019-05-14 12:55:00,TWP Morning Update Published\n\n$SPX getting small oversold price rally this morning.  Need a close above 2882 for us\xe2\x80\xa6 https://t.co/Tace5IKOpa',0
2019-05-14 12:54:51,"b""That's A Wrap via #CautiousInvestor\n$DJIA 25,324.99-617.38-2.38%\n$SPX 2,811.87-69.53-2.41%\n$NDX 7,647.02-269.92-3.4\xe2\x80\xa6 https://t.co/6BEheQFGKv""",1
2019-05-14 12:53:35,Why The Failed Bounce Is Not A Signal To Sell: https://t.co/YzIBjTyFUB  $SPX $SPY $QUANT $STUDY https://t.co/10bhUzPNuC',4
2019-05-14 12:53:21,"b""#Trump says if #Fed cuts interest rates, US will win #tradewar: 'It would be #gameover, we win!' $tlt $ief $tyx\xe2\x80\xa6 https://t.co/nzsCjniSSj""",0
2019-05-14 12:53:20,"#CNN Fear and Greed Index moves to 20 (xtreme fear area). This correction is expected, after more than 25% gain in\xe2\x80\xa6 https://t.co/YqOBT37GEB'",0
2019-05-14 12:53:01,Ahead Tues May 14 2019\n$SPX #Forex \n#FOMC Williams George Daly Speaks\n#EUR #German ZEW\n#US NFIB Small Business\xe2\x80\xa6 https://t.co/2sXgh7kXK6',8
2019-05-14 12:52:23,$SPX daily with Fib retracements https://t.co/FEcVRqJq2L',0
2019-05-14 12:52:02,"$DJIA $SPX:\n\nEconomic Report: Import prices climb 0.2% in April, but show barely any whiff of inflation:\n\nhttps://t.co/iTzHw43rTL'",0
2019-05-14 12:50:53,In one day China understood can inflict systemic damage at vital links in US economy.\nIf President Trump wants to w\xe2\x80\xa6 https://t.co/QXhgbx4Vv8',1
2019-05-14 12:50:48,PRE-MORNING UPDATE: TVRP at NEUTRAL given the drop in $VIX:\nLong $SPX\nLong $VIX\nShort $VXX\n\nAs I mentioned yesterda\xe2\x80\xa6 https://t.co/HUsbynPguF',0
2019-05-14 12:50:46,Four Steps Up and One Step Back - Another 90% Down Day - Breadth Update https://t.co/qK8oi9GY3H #Stockmarket #SPX #SPY #Breadth #gunca',0
2019-05-14 12:49:46,"158 SPX stocks in bullish mode = lowest since early Jan. BearsPower climbs to 31, overtaking BullsPower. A more sev\xe2\x80\xa6 https://t.co/nvSrEXDkOy'",2
2019-05-14 12:49:21,"May 14 #commodities &amp; #forex premarket, Jun S&amp;P #ES_F +0.6%, Jun gold #GC_F -0.1%, Jun WTI #CL_F +0.9%, Jun natgas\xe2\x80\xa6 https://t.co/894ioVoKgn'",0
2019-05-14 12:48:45,FULL MORNING BRIEFING HERE https://t.co/RPQ7kMARuT\n\nHIGHLIGHTS\n-All time frames point lower now\n-Volume backup and\xe2\x80\xa6 https://t.co/Pnv2TjOg7m',0
2019-05-14 12:48:25,BUY-#SPY-#SPX-CALL-2min TF-8hr48min EST.gif https://t.co/aVCh2LjCGv',0
2019-05-14 12:48:00,Feels like gonna be an inside day today $SPX $SPY.',0
2019-05-14 12:47:41,@BobPisani if the SPX gets back to New highs in the weeks to come......would that get you bullish?\nYou seem to be quite bearish every day...',0
2019-05-14 12:45:30,RT Analysis: Are things about to get a lot worse? https://t.co/08dXTjlkFj $SPY $SPX $ES_F $QQQ $IWM $AAPL $AMZN',0
2019-05-14 12:45:29,spx 2506 takes us to unchanged on the year. \n\n15.5x PE if we get back down to those levels. That would be a screaming buy. \n\ncurrently 2800.',0
2019-05-14 12:45:25,$SPX $SPY $QQQ $DIA $IWM Wall Street Breakfast: Futures Claw Back After Stock Rout https://t.co/TNqAjiylIU',0
2019-05-14 12:45:06,Here are the Global benchmark futures pricing going into the Tuesday US session: https://t.co/aAyLdhzOzN\n\n#ES_F\xe2\x80\xa6 https://t.co/OatCk4UBmf',1
2019-05-14 12:44:05,2817.75 is first level to watch on a pullback. \n\n$es_f $SPY $SPX https://t.co/s98goT5pwS',0
2019-05-14 12:43:52,"Indexes reached key support level yesterday with -3% down, and 50MA is finally broken down effectively. Market is t\xe2\x80\xa6 https://t.co/jQPSGEj1tu'",0
2019-05-14 12:43:07,"RT SJosephBurns ""S&amp;P 500: this is the 24th correction &gt;5% since the March 2009 low. They all seemed like the end of\xe2\x80\xa6 https://t.co/4kxjEWzx1X'",0
2019-05-14 12:42:03,"No coincidence that $GOLD made a new high yesterday as $SPX made a new low, and the Gold: SPX ratio suggests more o\xe2\x80\xa6 https://t.co/XkUBmGATPG'",19
2019-05-14 12:42:01,"b""$DJI $SPY $SPX #tradewar \n\nNow we are in the stage were the market doesn't give a fk to Trump tweets and goes down.\xe2\x80\xa6 https://t.co/HGhjRkKUhC""",0
2019-05-14 12:41:15,S&amp;P 500: this is the 24th correction &gt;5% since the March 2009 low. They all seemed like the end of the world at the\xe2\x80\xa6 https://t.co/3qc0ZW0jAp',8
2019-05-14 12:40:13,@realDonaldTrump This guy IS the market at the moment. Every gyration revolves around his tweets. A decent Squawk s\xe2\x80\xa6 https://t.co/uyc0l2nF6V',0
2019-05-14 12:37:05,$SPY $QQQ $DIA $SPX $GM $F $FCAU $GS $JPM $C $BAC $GE $BA $TSLA $CAT $DE $AGCO $BBY $BBBY $TSLAQ\n\nReality! https://t.co/3u6qBZzq61',0
2019-05-14 12:36:52,$SPX did bottom out around 1 standard deviation below its 50-day moving average yesterday. During uptrends the past\xe2\x80\xa6 https://t.co/CXCLN7Nzxw',2
2019-05-14 12:35:16,"Nervous to apply for a job like "" Project Engineer ""? Apply even if you\'re not a 100% match. You might be underesti\xe2\x80\xa6 https://t.co/nH7BhKPn8Q'",0
2019-05-14 12:35:06,Here are the current #Volatility levels for the majors going into the Tuesday US session: https://t.co/o6RpAvpwJt\xe2\x80\xa6 https://t.co/x19tI1PpPe',1
2019-05-14 12:34:30,#usd and #jpy seeing a bid together ... #EURUSD #EUR #EURO #DOLLAR #USD #FOREX #DXY #forexsignals #forextrader\xe2\x80\xa6 https://t.co/VX4JzjSTuK',0
2019-05-14 12:34:11,@BabyGirlArmani @trevor_norris0 Forreal. Just sneeze already!',0
2019-05-14 12:33:59,Good Evening Traders - Are you ready for the US Session?\n2824 #SPX key levels to watch - 2872 upside break and 2789\xe2\x80\xa6 https://t.co/qg29O12k0A',0
2019-05-14 12:33:07,a double down of the May drop \n  would put us into that range.\n\nthese ranges seem pretty defined on bigger time fra\xe2\x80\xa6 https://t.co/PeECk1CPiv',1
2019-05-14 12:32:59,....it only takes 1 tweet to turn it back up for the Bulls \xf0\x9f\x98\x98\xf0\x9f\x90\x96\xf0\x9f\x90\x96\xf0\x9f\x90\x96 (looks like #BTFD\xe2\x80\x99ers rewarded again\xf0\x9f\xa4\x91) $SPY $SPX\xe2\x80\xa6 https://t.co/PFS4uJzIx6',0
2019-05-14 12:32:53,One month heat map... crypto vs $SPY.\n\nNowhere near too late for $BTC bitcoin. $ETH wants to rip to $420. FANG $FB\xe2\x80\xa6 https://t.co/wdnobrUkcF',0
2019-05-14 12:31:29,Technically Speaking: The Drums Of Trade War - Part Duex $SPX https://t.co/FbR9d7TQBD',0
2019-05-14 12:30:42,"\xf0\x9d\x97\x9a\xf0\x9d\x98\x82\xf0\x9d\x97\xbf\xf0\x9d\x98\x82\xf0\x9d\x97\x9b\xf0\x9d\x97\xae\xf0\x9d\x98\x83\xf0\x9d\x97\xb2\xf0\x9d\x97\xbb \xf0\x9d\x97\xa1\xf0\x9d\x97\xb2\xf0\x9d\x98\x84\xf0\x9d\x98\x80\xf0\x9d\x97\xb9\xf0\x9d\x97\xb2\xf0\x9d\x98\x81\xf0\x9d\x98\x81\xf0\x9d\x97\xb2\xf0\x9d\x97\xbf #\xf0\x9d\x9f\xad\xf0\x9d\x9f\xad \xf0\x9f\x97\x9e\xef\xb8\x8f\n\nColumnist: @TaviCosta, @ForexStopHunter, @crushthemarket, @KobesyTrades,\xe2\x80\xa6 https://t.co/5jMcUFxd3P'",8
2019-05-14 12:30:28,BUY-#SPY-#SPX-PUT-5min TF-8hr30min EST.gif https://t.co/HdYEUM215i',0
2019-05-14 12:30:26,BUY-#SPY-#SPX-PUT-15min TF-8hr30min EST.gif https://t.co/5wMlmVIA5w',0
2019-05-14 12:30:07,US #import/#export prices for April 2019:\nAll Imports: +0.2%\nFuel Imports: +2.5%\nNon-Fuel Imports: -0.1%\nAll Export\xe2\x80\xa6 https://t.co/VVHHktqirs',1
2019-05-14 12:29:49,SPX 2815: Now we find out if the bear is actionable https://t.co/vJWMt4fC05',0
2019-05-14 12:29:42,@Travis_Kling @TDAmeritrade Some see major institutional money flowing into $BTC $XBT #cryptocurrencies as managers\xe2\x80\xa6 https://t.co/DUAzKO3f3F',0
2019-05-14 12:28:18,"b""#Bitcoin #BullishNews from #Microsoft's $MSFT #decentralized project, #Ion, on #BitcoinBlockchain, as well as\xe2\x80\xa6 https://t.co/mXct9JLJf0""",0
2019-05-14 12:28:13,Today +33 pips +282.86% since 2018\nhttps://t.co/MvS8hRsumc 2018/2019\nhttps://t.co/5wTqpkvKcN\n#EURUSD #EUR #EURO\xe2\x80\xa6 https://t.co/gw0EhAQmev',0
2019-05-14 12:27:25,"""I don\'t believe in destiny, I believe in probabilities"" Go! \xf0\x9f\x92\xaa\n\nGood trading day for all.\n\n#trading #markets\xe2\x80\xa6 https://t.co/HxH1MtM7qC'",0
2019-05-14 12:27:17,$SPY $SPX $ES_F $NQ_F $QQQ $DJIA $DIA $BP $GUSH $XLF $XLE $XOP $XOM $JPM $GS $TSLA $SQ  $C $KMI  $AAPL $GOOG $BABA\xe2\x80\xa6 https://t.co/rY7TAxXt6M',0
2019-05-14 12:27:04,#DayTrading #s for #OIL #FUTURES #CL_F #CL $CL_F $CL on $CME\n#OPEC $RIG $USO #fintwit $CVE $SPX $ES_F $ES #ES_F #ES\xe2\x80\xa6 https://t.co/8ffLQn5kvO',0
2019-05-14 12:26:58,Should we look at $Copper for guidance on equities $SPX?\n\nTrend divergence of Copper from $SPX has been a decent pr\xe2\x80\xa6 https://t.co/fXR1nEtMay',0
2019-05-14 12:26:44,"$FTSE As we been saying, was showing the most clearest 1 Hour structure and might have ended, the declined is a cle\xe2\x80\xa6 https://t.co/HnaenNw5Fl'",0
2019-05-14 12:25:28,Stocks To Watch as The Market Tries To Rebound on May 14 $AMD $MU $SPX $AAPL $BABA $JD https://t.co/aQQQLdDZpp',0
2019-05-14 12:25:14,#eurusd sell any further rallies under 1.13s #EURUSD #EUR #EURO #DOLLAR #USD #FOREX #DXY #forexsignals #forextrader\xe2\x80\xa6 https://t.co/GAz96Fqyzc',1
2019-05-14 12:25:06,Here are the cross-asset #Futures correlations over the last rolling year. Be lucky folks! -\xe2\x80\xa6 https://t.co/PyVbmAJtMq',1
2019-05-14 12:24:46,"The S&amp;P 500 index dropped yesterday by 2.41%. At the same time, capitalization of companies from the index fell by\xe2\x80\xa6 https://t.co/b38NC9lR9Z'",1
2019-05-14 12:23:30,"$SPX As we always said, Market does run in a straight line and even when selling have been strong at some moment wi\xe2\x80\xa6 https://t.co/Y49X6aQ4dQ'",0
2019-05-14 12:23:26,"$SPX #ichimoku close neutral bearish, set to open above the cloud weak bear, needs above Kijun 2877.78 for bull https://t.co/QmyXZnFKVa'",0
2019-05-14 12:23:00,"b""@ojaz12 Wonder why? Might be becuase it's a worse business than the average $SPX company.""",0
2019-05-14 12:22:55,$spy $spx $es_f $uvxy $tvix $vix #es_f #spx #spy #tvix #vix #tvix ..... ITS A TRAP....a bull trap that is... 2766.2\xe2\x80\xa6 https://t.co/304oWGzkCL',0
2019-05-14 12:22:39,#ETRADE to Enter #Bitcoin and #Ethereum #trading https://t.co/AEqiEILJvO $spy $spx $dia $dji $djia $qqq $ixic $iwn\xe2\x80\xa6 https://t.co/K7l2e2HfZ9',0
2019-05-14 12:22:13,Kudlow is very happy this morning\n\nTook profit on his puts at $SPX 2800 yesterday and then long calls soon after\n\nN\xe2\x80\xa6 https://t.co/mczqbQ6ic1',1
2019-05-14 12:21:37,"Good morning, Everyone from New York and welcome to another session which can be seeing World Indices ending a smal\xe2\x80\xa6 https://t.co/eKHYFZE15I'",0
2019-05-14 12:18:51,US Opening Calls:\n#DOW  25460  +0.53%\n#SPX  2828  +0.60%\n#NASDAQ  7380  +0.78%\n#IGOpeningCall',0
2019-05-14 12:16:56,"The price of #bitcoin has rocketed in recent days, even as major #financialmarkets have faltered amid escalating\xe2\x80\xa6 https://t.co/1QBR6UqZdC'",0
2019-05-14 12:14:39,#SPX $ES $SPX $SPY #NQ #NDX $NDX #QQQ $QQQ #DIA $DIA #YM $YM #RTY $RTY #RUT $RUT $DAX $FTSE $DOW $NQ #Dax #FTSE\n\n*P\xe2\x80\xa6 https://t.co/wqrG5VkGt8',6
2019-05-14 12:14:09,$SPX $SPY $QQQ $DIA $IWM Top 5 Things to Know in the Market on Tuesday https://t.co/uhC14I3Rg8',0
2019-05-14 12:14:08,"b""When the Small Businesses Optimism Index falls below 95, then the risk of a coming #recession remains high.\n\nThat's\xe2\x80\xa6 https://t.co/SI9QKgieap""",0
2019-05-14 12:12:03,$SPX $DJIA:\n\nBond Report: 10-year Treasury yield lifts off from six-week low as stock-market futures tick up:\n\nhttps://t.co/rFDfUiLDS1',0
2019-05-14 12:12:01,SPX CIT Dates: SPX update https://t.co/ssf6G2d7h,0
2019-05-14 12:11:53,$ES_F long last night. #SPX #ES_F https://t.co/1LCxNlakiA',3
2019-05-14 12:10:43,$SPY $SPX Short this little rally',1
2019-05-14 12:09:17,"@R_U_SHARKPROOF If #SPX 2954 was a W5 high then the next move down (W1/A?) could take us to 2350, then a (W2/B?) bo\xe2\x80\xa6 https://t.co/LdX7DxWm6O'",0
2019-05-14 12:08:22,$SPX $VIX So close https://t.co/uW3pLmgxRY',0
2019-05-14 12:08:16,#SP500 #SPX #ES #ES_F  \nUp 2856\nDown 2701 https://t.co/MlYwolACjG',0
2019-05-14 12:06:48,"Dow 30 futures 25472 resistance if close above to confirm, next resistance 25600.\n\n$SPX $DJI $DRIP $GUSH $XOP $XOM https://t.co/YSrHcUcwbv'",0
2019-05-14 12:04:43,Got us back to 2830 \xe2\x9c\x94\xef\xb8\x8f #ES_F $SPY $SPX https://t.co/20mOJW4S3u',0
2019-05-14 12:04:16,"https://t.co/aanTfP4zq8 &gt; Bouncing from the blue box, very technical, should do minimum 3 waves higher #Elliottwave #ES_F #SPX #Trading'",0
2019-05-14 12:04:14,"https://t.co/kOeG6RYIV5 &gt; Bouncing from the blue box, very technical, should do minimum 3 waves higher #Elliottwave #ES_F #SPX #Trading'",0
2019-05-14 12:04:02,$SPX $DJIA $COMP:\n\nDow Futures Gain 159 Points Because a Trade Deal Is Still Possible:\n\nhttps://t.co/Oa7hKRTFoo',0
2019-05-14 12:02:12,@VendbienJon @AliceCh76224366 @daesr1 @NotaBubble @solon594bce @7wtc @SRuhle @MelissaLeeCNBC Markets-are-now-at-the\xe2\x80\xa6 https://t.co/KyxhzvpLuw',0
2019-05-14 12:01:36,"Day 6 of being short $SPX, $NDX, &amp; $MID. https://t.co/EzPScKHfUB $ES_F buy stops will trigger if (and only if) $SPX\xe2\x80\xa6 https://t.co/oJmdvwff83'",0
2019-05-14 12:01:25,"SPX is hosting a Job Fair at their Goldsboro, NC location on May 18th from 7:30 a.m. to 3:00 p.m.! Bring your resum\xe2\x80\xa6 https://t.co/3QQZebc4eR'",0
2019-05-14 12:00:30,$SPX - This is funny and worth the read https://t.co/hjhGa7COoY',0
2019-05-14 12:00:09,"b""Here are Tuesday's relative performance of all majors versus yesterday: https://t.co/knmHJK75Tn \n\n#ES_F $SPY $SPX\xe2\x80\xa6 https://t.co/BYeVNFST3B""",0
2019-05-14 12:00:09,Here is how NASDAQ will unfold today: https://t.co/hlbOL8qdkL\n\n$SPX $SPY #StockMarket #Trading #Markets #SP500\xe2\x80\xa6 https://t.co/3CaYcYsRPS',0
2019-05-14 11:59:28,$spx futures+14 as we map out resistance areas and measure the bounce https://t.co/rLB748OYdp',9
2019-05-14 11:59:24,$SPY $SPX $QQQ $DJIA $WTI $NDX $TVIX $AAPL $FB $AMZN $NFLX $GOOGL $BA $TSLA $CAT \nBrief but interesting read... \xf0\x9f\x93\xb0\xf0\x9f\x91\x80\xe2\x80\xa6 https://t.co/UnDKVtfbyU',0
2019-05-14 11:59:12,"10 things you need to know before the opening bell (SPY, SPX, QQQ, DIA, UBER, WMT) https://t.co/HmYDdUquVD'",0
2019-05-14 11:59:09,"b""#Futures pointing to a green open because it's #TurnAroundTuesday.\n\nWith that being said, careful of early morning\xe2\x80\xa6 https://t.co/QA8zj4h07r""",1
2019-05-14 11:59:02,Q. can I apply 30min candles on trading $NDX $SPX?\nA. NO. u cannot!\nlast month differences of 30min candles :\n+/-25\xe2\x80\xa6 https://t.co/eAfVersUM1',0
2019-05-14 11:58:43,Hourly SPX guesses https://t.co/bB48Y3MgnO',2
2019-05-14 11:58:09,ES - Plus3fuse is 2826.00 - firm above/weak below. Expect more strength above 2844.00 and weaker conditions below 2\xe2\x80\xa6 https://t.co/p6MjDmZvne',2
2019-05-14 11:58:00,@QTRResearch He wants to crash the SPX. Can tell by the way he\xe2\x80\x99s firing off the tweets. He would\xe2\x80\x99ve stopped before\xe2\x80\xa6 https://t.co/wtUBwL0nDz',0
2019-05-14 11:55:06,$ABR and speaking of #CAGR this is how ABR would have fared against $SPX since 1/1/18 https://t.co/VNWYxmBKcC',0
2019-05-14 11:52:14,\xe2\x96\xb6\xef\xb8\x8e More Toll Roads Ahead for Uber and Lyft https://t.co/iSWJEPtPSN $SPX $SPY $ES_F $IWM $VIX #tradetalks',0
2019-05-14 11:52:02,"$SPX $DJIA $COMP $SPX:\n\nMarket Extra: Fund managers \xe2\x80\x98well-hedged\xe2\x80\x99 against stock market tumble, but not betting o\xe2\x80\xa6:\n\nhttps://t.co/nfCjHW7Io3'",0
2019-05-14 11:51:33,"b""@Axios: Trump's long trade war https://t.co/Njw53dXBbl\n\n$AAPL $AMZN $MSFT $GOOGL $QQQ $SPX $QCOM $NVDA $XLNX""",0
2019-05-14 11:51:16,Mr Trump is the new Richard Nixon..... Welcome back to 1973. $SPX',0
2019-05-14 11:49:26,"So far a very orderly decline despite the swings. No real sign of panic selling, which either means this is just a\xe2\x80\xa6 https://t.co/n1M7apyEhB'",1
2019-05-14 11:47:47,$AAPL $AMZN $MSFT $GOOGL $QQQ $SPX $QCOM $NVDA $XLNX\n\nPresidential tweets.................. https://t.co/1UqCTGcq1A',0
2019-05-14 11:46:03,"So many #Bithaters who talk big, but aren\xe2\x80\x99t willing to put #MoneyWhereMouthIs...\n\n#MCDACryptoChallenge offer still\xe2\x80\xa6 https://t.co/pVTSjQZRvK'",2
2019-05-14 11:45:42,$spx $spy #ES_F ..big drop emerging',0
2019-05-14 11:44:42,Several President Trump tweets on trade got damaged $SPX recoup a couple of points. \nMarkets need FACTS as it was p\xe2\x80\xa6 https://t.co/vaXydzcN0R',1
2019-05-14 11:44:22,Traders reduced their exposure to equities compared to the April survey and removed their underweight position in e\xe2\x80\xa6 https://t.co/TIjLw3jMqY',1
2019-05-14 11:43:03,"When the % of Small Businesses Planning to Hire falls from a high level to less than 10%, then the risk of a coming\xe2\x80\xa6 https://t.co/5nZkPbxyfS'",0
2019-05-14 11:42:45,China tightening security review of foreign investment as trade war escalates https://t.co/6hEyPIF6x6 via @scmpnews\xe2\x80\xa6 https://t.co/LPNA1wZsxm',0
2019-05-14 11:41:50,GAP UP Reminder \xe2\x80\x94 See where we are around 11AM . . .\n\n\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\n\n$ES $ES_F $SPX $SPY $NQ $NQ_F $NQ $NDX $QQQ $RTY $RTY_F\xe2\x80\xa6 https://t.co/cSlEK1XxV3',4
2019-05-14 11:41:30,China media ramps up nationalist rhetoric on trade war https://t.co/tiwrsmR7Np via @financialtimes\n\n$AAPL $DIS\xe2\x80\xa6 https://t.co/h1aMoqRRFq',0
2019-05-14 11:40:08,every mistake is linked to a source ... this LOOSER FAKE ACCOUNT missed it too.\n$SPX will be opened at the US Open\xe2\x80\xa6 https://t.co/RhmjEv4dxD',0
